"id","userName","text","profileUrl","avatarUrl","date"
"51661899959","buk_peruoficial","@valentin26725 jaja un Buk al rescate.","https://www.instagram.com/buk_peruoficial/","https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/272721537_643175587097844_1161262665056141709_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=7F5Xoow9tesQ7kNvwEJySTD&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af2nGLka841TrMAK178Ltj4eS-EbcHnAl7lvHz8Z8ZLCAA&oe=69DCB282&_nc_sid=0985b0","2026/03/27 17:54:25"
"51661899959","buk_peruoficial","@josephtorres_skill2.0 jaja, ¿Ya tienes tu Buk favorito?","https://www.instagram.com/buk_peruoficial/","https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/272721537_643175587097844_1161262665056141709_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=7F5Xoow9tesQ7kNvwEJySTD&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af2nGLka841TrMAK178Ltj4eS-EbcHnAl7lvHz8Z8ZLCAA&oe=69DCB282&_nc_sid=0985b0","2026/03/27 17:54:48"
"70951881282","luibau_fx17","Tremenda publicidad la q me comí 💪😎","https://www.instagram.com/luibau_fx17/","https://scontent-mad2-1.cdninstagram.com/v/t51.82787-19/658362436_17911237395361283_5245215652248604539_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4yNzUuYzIifQ&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=6Bpmp0b0EN0Q7kNvwHDZ4rd&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af2f64CvsbizByLWlZn7JtYP6Ghx1BAcgxLUQO_QCHv3ZA&oe=69DCAEC8&_nc_sid=0985b0","2026/03/28 03:01:10"
"68654637767","josephtorres_skill2.0","@josephtorres_skill2.0 me gusta de limón es un clásico !","https://www.instagram.com/josephtorres_skill2.0/","https://scontent-mad2-1.cdninstagram.com/v/t51.82787-19/616036633_17909845917293768_7742964865874102681_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=j0xUpLmcMaQQ7kNvwFwdw9Z&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af0JPr5-2ZrLOtSwddMudHXY-RP1xJ-fdHPWFb9qiYycOg&oe=69DC9FB4&_nc_sid=0985b0","2026/03/28 05:51:09"
"47339338247","ynz5l8n9","Yo haciendo llamadas en la noche susurrando","https://www.instagram.com/ynz5l8n9/","https://scontent-mad2-1.cdninstagram.com/v/t51.82787-19/651013827_18079293398578248_9183461264350213946_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=ft9P5GRTawwQ7kNvwH3Zo_c&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af0SRaPfEe3aFWF1E201lNFyins3LxtH7aUBO09bZvvopg&oe=69DCB287&_nc_sid=0985b0","2026/03/28 09:36:39"
"37349604706","gigarichardd","","https://www.instagram.com/gigarichardd/","https://scontent-mad2-1.cdninstagram.com/v/t51.82787-19/651501262_18084183137244707_363790823239538324_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=OavQZLwo7YcQ7kNvwFTZaJJ&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af1etwXBnvpcMfoEbA_Oqj8aiBvi3f3AIoAr5IIIAgiREw&oe=69DC9111&_nc_sid=0985b0","2026/03/28 19:03:10"
"49750731599","0mxvrsn1405","Desde pequeño uso buk pq si me ayudo y aparte es rico xddd","https://www.instagram.com/0mxvrsn1405/","https://scontent-mad2-1.cdninstagram.com/v/t51.82787-19/646087531_18061083017659600_8439914583215207503_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=PNCDLthagLIQ7kNvwHJUAg3&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af0vp9XmO5gvHLpDdd-G-VOF12dYnIQg_xF-lD2KeT8D5g&oe=69DCA669&_nc_sid=0985b0","2026/03/28 20:07:07"
"74666272560","mokiyo_pokiyo","La primera publicidad que si me gusta😹","https://www.instagram.com/mokiyo_pokiyo/","https://scontent-mad1-1.cdninstagram.com/v/t51.82787-19/657815121_17882399202488561_4665623591945031189_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=c2B_ByxlhXQQ7kNvwH4V_gh&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af3d9VyTr-F_I98Yrk2lmD53-_8jBQVjcuWMifCTybirQg&oe=69DC7DDD&_nc_sid=0985b0","2026/03/28 23:37:21"
"7442620172","_kyot.0","Los de los ASMR:👀","https://www.instagram.com/_kyot.0/","https://scontent-mad2-1.cdninstagram.com/v/t51.82787-19/658027896_18318938647252173_7123444406612860838_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=fxOGS0hPgJsQ7kNvwFzppkf&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af2cnu9mbK8XFb92L5H9pC8ApqeZxoiSqo8LR_Vfn72ptQ&oe=69DCAB3F&_nc_sid=0985b0","2026/03/29 10:37:49"
"72770494289","rodn1501_","Si el buk es tu poder ¿que eres tu sin ellos?","https://www.instagram.com/rodn1501_/","https://scontent-mad1-1.cdninstagram.com/v/t51.82787-19/613002498_17884339788430290_3631935246085225306_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=kgXkw8RNCjYQ7kNvwF9tqFw&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af1RKxWv7_Y7At6-RWWJZVV2kCe4iec04wubSXsWoFgEhQ&oe=69DC7C60&_nc_sid=0985b0","2026/03/29 17:07:47"
"51661899959","buk_peruoficial","@ynz5l8n9 jaja, ¿Ya cuentas con tu Buk para estos momentos?, no te pueden faltar.","https://www.instagram.com/buk_peruoficial/","https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/272721537_643175587097844_1161262665056141709_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=7F5Xoow9tesQ7kNvwEJySTD&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af2nGLka841TrMAK178Ltj4eS-EbcHnAl7lvHz8Z8ZLCAA&oe=69DCB282&_nc_sid=0985b0","2026/03/30 17:54:44"
"51661899959","buk_peruoficial","@0mxvrsn1405 ¡Increíbles!, Buk te acompaña desde siempre.","https://www.instagram.com/buk_peruoficial/","https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/272721537_643175587097844_1161262665056141709_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=7F5Xoow9tesQ7kNvwEJySTD&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af2nGLka841TrMAK178Ltj4eS-EbcHnAl7lvHz8Z8ZLCAA&oe=69DCB282&_nc_sid=0985b0","2026/03/30 17:55:09"
"51661899959","buk_peruoficial","@_kyot.0 Un Buk al rescate.","https://www.instagram.com/buk_peruoficial/","https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/272721537_643175587097844_1161262665056141709_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=7F5Xoow9tesQ7kNvwEJySTD&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af2nGLka841TrMAK178Ltj4eS-EbcHnAl7lvHz8Z8ZLCAA&oe=69DCB282&_nc_sid=0985b0","2026/03/30 17:56:17"
"51661899959","buk_peruoficial","@rodn1501_ Buk, tu súper poder.","https://www.instagram.com/buk_peruoficial/","https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/272721537_643175587097844_1161262665056141709_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=7F5Xoow9tesQ7kNvwEJySTD&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af2nGLka841TrMAK178Ltj4eS-EbcHnAl7lvHz8Z8ZLCAA&oe=69DCB282&_nc_sid=0985b0","2026/03/30 17:56:32"
"69231162100","samisotopaz5","Por dos","https://www.instagram.com/samisotopaz5/","https://scontent-mad1-1.cdninstagram.com/v/t51.82787-19/590411217_17901679476306101_8537645691549986404_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFNSZaBgKsuLUXfmoBgBMTr_5j-BXtx9P89lKYSs3xnwCHW_5OnRRklMLFDcjipoPw&_nc_ohc=xXzpYbUS8j4Q7kNvwGkAHb6&_nc_gid=lg4JfL_b3CGnRPHk2uw7nA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af3lNuCHKOHcEsXXrD1Naz9NkdkoQYq0VeHf4ElnKhjaBg&oe=69DCA8C2&_nc_sid=0985b0","2026/03/30 23:43:12"
